Id,SalePrice
1625,106642.26142733647
1626,153970.19279833848
1627,181281.63788968095
1628,256434.15949797214
1629,163000.71930999955
1630,358623.56249763205
1631,214445.58381193926
1632,230865.41359545244
1633,158167.61002201668
1634,172097.76777911128
1635,159088.44570073814
1636,140426.071369873
1637,190977.58938237804
1638,168828.44362853904
1639,169713.04213545445
1640,231415.6472139104
1641,165245.5460021268
1642,228956.9620416862
1643,209151.06019774513
1644,221026.20279389984
1645,206385.0889071985
1646,147530.89767554327
1647,144958.01308769127
1648,120423.19845336686
1649,130069.00813331293
1650,106921.62533846794
1651,114440.61790141615
1652,91592.01535149642
1653,92546.29433687592
1654,136602.06305081304
1655,122530.36765746433
1656,131305.63830535475
1657,139520.80407616982
1658,137755.0426867349
1659,116907.1845161456
1660,142487.94338750272
1661,433674.44085115416
1662,387018.2448798219
1663,346311.15442928637
1664,596242.4072797691
1665,276014.2854627369
1666,292503.2734261415
1667,359581.47989246395
1668,298143.4627260233
1669,271943.71997842856
1670,316977.1243311598
1671,249567.25339764822
1672,426391.87899295567
1673,265027.0632062249
1674,219168.17515757616
1675,179668.69526067335
1676,175534.59981665536
1677,197347.892513637
1678,470630.82757807337
1679,380003.6712360143
1680,296599.95075138414
1681,219115.42096754775
1682,295449.00879962783
1683,173755.09288828314
1684,157974.24655627809
1685,157788.7100644736
1686,155466.82438888834
1687,153080.4774749371
1688,172140.25133953366
1689,175344.88373854465
1690,178683.5885555809
1691,169461.9375128329
1692,231758.39608746883
1693,150341.51641664247
1694,169352.3674600028
1695,155184.38183826028
1696,263813.17226178804
1697,159810.0922476006
1698,325984.3284144096
1699,296005.73162893724
1700,235376.31904253343
1701,242809.26878046137
1702,223988.63293915775
1703,223147.36347520637
1704,255840.94198694907
1705,211763.07214394188
1706,377013.02007239324
1707,196283.63338803002
1708,186278.4956681431
1709,235595.35069386294
1710,199657.92629667468
1711,242189.5903190741
1712,239073.15976683082
1713,261196.76358079235
1714,212224.1246130587
1715,192229.6482248313
1716,171089.75420508816
1717,162113.4319042286
1718,128690.72327501411
1719,194512.8513492197
1720,222060.31895016006
1721,139957.27677592958
1722,109894.07314800718
1723,136457.93828308242
1724,188974.58737289617
1725,220123.80230027446
1726,171612.145820388
1727,138507.9500579099
1728,153435.3441226403
1729,152707.4346972726
1730,139057.51015632236
1731,106987.3027711751
1732,122381.40007349616
1733,103433.34813195819
1734,116010.79528959801
1735,110927.59421966498
1736,98625.02784680566
1737,284101.74160926713
1738,230293.64268903344
1739,225484.88850052163
1740,204215.77066919938
1741,176362.0215007241
1742,162226.02368624235
1743,164553.4627292064
1744,333828.91829146666
1745,194872.23965457195
1746,170957.66694072762
1747,200454.2773975518
1748,209907.3220201403
1749,130261.75255722055
1750,113299.44621255898
1751,231995.93216272912
1752,108320.50201306042
1753,139852.2408945568
1754,181570.22383734336
1755,151439.8968300462
1756,123569.28235999681
1757,113094.04577237189
1758,131803.6671974596
1759,146115.84737224606
1760,146936.7037889118
1761,131100.04330491085
1762,166395.61747698745
1763,167371.11209497385
1764,106717.18977512367
1765,132595.25381633692
1766,183022.83990584893
1767,215334.21205674973
1768,129172.97602185402
1769,154021.11556997895
1770,138705.95175917572
1771,106231.41014218052
1772,121825.75727325173
1773,112294.2944978554
1774,136907.72493645106
1775,131230.14106481435
1776,115506.42161824448
1777,102906.87619663819
1778,130170.32191671664
1779,119227.74607907458
1780,155671.32507981142
1781,115354.93888065341
1782,99311.15531082694
1783,131171.85914307693
1784,100468.02444016561
1785,115444.57874789319
1786,140238.87253649998
1787,142461.64903209856
1788,61897.119722912146
1789,89027.30478986203
1790,79642.83472158718
1791,179178.9707360637
1792,150431.11522280725
1793,118039.51486531814
1794,141252.52517094568
1795,123052.16222341503
1796,122794.02228497191
1797,102637.579161696
1798,112866.61847247767
1799,100195.9507412866
1800,122837.48617962831
1801,120618.64636049025
1802,121864.97642172223
1803,139738.55850382952
1804,129407.81696521428
1805,125055.91766516159
1806,133259.36716271096
1807,131411.1096596704
1808,125180.97663976169
1809,110565.55611669944
1810,124469.87554224896
1811,107125.70846560822
1812,87159.77500014544
1813,120012.06037936448
1814,96519.84317243483
1815,59205.923709392395
1816,96567.57195889796
1817,94955.86235524439
1818,127279.30613628733
1819,121831.37093901726
1820,54543.92576951509
1821,117714.32205603439
1822,136591.29501461342
1823,42651.868334372
1824,132558.3949031304
1825,128324.62900786533
1826,102014.12421538524
1827,97369.5445930763
1828,138612.1105391837
1829,120695.94470938599
1830,146189.71209579968
1831,132829.16198541038
1832,52538.02211625718
1833,126084.64340156135
1834,114584.65220859835
1835,106014.19439534447
1836,131077.22636642464
1837,77641.09713254329
1838,117646.0108556355
1839,106901.78926080347
1840,127419.8553101756
1841,123386.63856477787
1842,93819.95091027193
1843,118980.64204998944
1844,128726.18350251434
1845,133427.46288860298
1846,142873.04127859016
1847,159186.46003470922
1848,55009.56666773856
1849,106618.81621029926
1850,107263.04119068464
1851,136357.3390467225
1852,125732.79740706652
1853,115643.48190603255
1854,149368.18401477937
1855,140529.37852833993
1856,209550.16242648923
1857,114969.17097005981
1858,125666.33970444715
1859,107706.69485399163
1860,134706.88717354857
1861,107094.56929362571
1862,307410.35635975323
1863,289236.39516738657
1864,289266.94207978813
1865,303803.470765275
1866,291629.0774122434
1867,200673.35799261922
1868,261459.62197239144
1869,185206.2373429905
1870,201919.0559082056
1871,220127.96077323458
1872,157380.56152727746
1873,226953.75946322
1874,139274.36944316365
1875,182252.32862565265
1876,188121.55783159554
1877,193144.9851640101
1878,181471.03710727242
1879,121379.61136335463
1880,118746.46397339764
1881,231479.25927301604
1882,221013.43485405965
1883,171107.8582368595
1884,187932.42304660645
1885,198582.9969161527
1886,254800.886324522
1887,195004.78480924558
1888,247646.38438877917
1889,156102.0587007067
1890,108529.27638951395
1891,106011.97178965813
1892,92912.38426640215
1893,121187.63547029278
1894,113684.4249166196
1895,121183.4249981445
1896,115208.9241534329
1897,107477.08676698827
1898,124749.12042521469
1899,154607.1656161923
1900,162933.38232150744
1901,167080.03743215912
1902,150767.58980011215
1903,209944.45060496757
1904,128310.24572588012
1905,179720.4139542629
1906,112039.84738736019
1907,192845.93104652053
1908,103953.46405060585
1909,121782.17156396802
1910,111548.83831334276
1911,212666.13318276242
1912,334366.5307378322
1913,126242.71435713065
1914,54420.71849607703
1915,294095.54818862997
1916,59742.24601751543
1917,209158.26345244548
1918,130639.22392122255
1919,163308.89869643317
1920,141412.60625588655
1921,358699.3223732455
1922,291153.2893654588
1923,226356.69535237615
1924,229853.20343656527
1925,184077.1740528765
1926,345808.67611758603
1927,120348.00635211749
1928,144338.8389118807
1929,113554.23669724575
1930,122034.07737124081
1931,128132.93425541876
1932,124650.84575638556
1933,179957.77114515367
1934,170006.4999084314
1935,157066.46943250942
1936,182899.15547710963
1937,166281.4465096955
1938,152053.59369226266
1939,230062.90820448124
1940,178313.70696173105
1941,155583.0496470913
1942,154940.70269393048
1943,202710.49045428785
1944,349442.05564515805
1945,366760.9689829464
1946,125760.99741826938
1947,256767.4556003725
1948,154861.76503234665
1949,223887.62399638846
1950,166223.80508859077
1951,221708.1755981983
1952,185979.38535548863
1953,150276.10307582654
1954,167310.82063968325
1955,123825.36199017297
1956,309705.4215253899
1957,138995.9622676086
1958,255344.10035731006
1959,133124.26760659958
1960,101822.29890784783
1961,113429.49099001207
1962,89804.38859057239
1963,98357.74468874687
1964,95696.53729941025
1965,136977.2538170868
1966,128358.21570087617
1967,269400.8364971544
1968,413680.9650441314
1969,351891.21034031204
1970,404823.28099254146
1971,480393.90018469
1972,355596.98324089585
1973,243042.88627220647
1974,310930.79861875175
1975,528607.2119751662
1976,250788.27147486276
1977,343194.2422992241
1978,337490.78555099736
1979,289179.36661110655
1980,187437.96164753166
1981,314663.7655479012
1982,197487.5873353332
1983,184537.11888533912
1984,158737.4351505749
1985,210695.0803654748
1986,193732.03390746636
1987,171863.53531369427
1988,159925.25279204236
1989,174459.4357074192
1990,189727.97968220204
1991,210820.66699853778
1992,199539.2360008923
1993,153469.28775790427
1994,209763.02654506944
1995,170797.39167417353
1996,228326.56014390342
1997,273747.51957045746
1998,287951.15629419155
1999,255925.47316796912
2000,290897.90638943797
2001,241557.31064693411
2002,215662.50476793345
2003,229300.9588152409
2004,260182.8100694843
2005,202230.6471650893
2006,203864.35528537972
2007,225265.09358274942
2008,198889.22312204837
2009,184473.84240159614
2010,174273.59480664766
2011,121435.13529076986
2012,158476.488236704
2013,163803.3491793851
2014,168340.29569445353
2015,191714.3735306651
2016,176943.49558379778
2017,175556.3934913663
2018,105752.08663926658
2019,123881.80051034811
2020,89819.17447154374
2021,94023.57991907667
2022,175196.39448103437
2023,131010.08373409437
2024,259826.64204085115
2025,333978.90703872044
2026,161765.19725466255
2027,152023.6852002059
2028,142113.13403319937
2029,155616.9029360339
2030,243313.40847545816
2031,210931.0918885347
2032,227620.47528514802
2033,233214.86497963956
2034,160687.7122120252
2035,210779.01950804458
2036,182057.64708966628
2037,209600.78780924185
2038,311212.4641292761
2039,205781.06023975674
2040,287473.97890841216
2041,293529.8872399023
2042,195426.58491687916
2043,169311.84318984416
2044,160320.2382918382
2045,187159.2524528788
2046,152027.0169923033
2047,130501.81770844245
2048,129198.8422526587
2049,135126.55499271394
2050,153608.9910561253
2051,95861.22201645329
2052,112118.63038570274
2053,136225.48866434643
2054,105835.52745087992
2055,135243.55158852256
2056,130982.24937114358
2057,100608.73434523556
2058,194516.99485782287
2059,119257.82916566207
2060,162380.88972127682
2061,157640.96808320945
2062,118008.64240907658
2063,106830.51476737103
2064,125289.68235329233
2065,96142.87000712715
2066,149680.6768681031
2067,87742.20376141871
2068,142719.19959754247
2069,88191.25659168827
2070,122478.65526950626
2071,95832.12140442929
2072,144194.27059930927
2073,119974.69332563003
2074,176316.06418098023
2075,139210.29052030444
2076,104988.75428347047
2077,152966.64032815426
2078,115157.77306218605
2079,119625.29675378604
2080,114578.51323214443
2081,121814.41543357407
2082,110982.66955576619
2083,136201.90222780258
2084,104354.5441543009
2085,111460.90189060035
2086,99543.09958916441
2087,111734.2930567572
2088,100728.92524975995
2089,80832.11427954567
2090,130608.11746866451
2091,104040.73843193606
2092,106810.03434071007
2093,110506.8792611061
2094,98068.11381655348
2095,144732.73555650018
2096,94427.29337371649
2097,90051.98144949178
2098,139827.80301700163
2099,66331.4206282394
2100,56191.11419632906
2101,124187.77690350235
2102,111422.84526146809
2103,99290.14033987504
2104,117658.75673634237
2105,115285.62644607759
2106,79258.86255922007
2107,185417.14166610368
2108,106106.57768370716
2109,102808.57129323807
2110,110075.2067807847
2111,118891.60587974697
2112,123633.80095777645
2113,111858.18896001486
2114,132521.3419352804
2115,150636.42194093505
2116,105937.40767633148
2117,134205.60921988898
2118,110895.76368952318
2119,130107.44057687986
2120,116598.59999082514
2121,100141.68004463051
2122,112415.08698328052
2123,80723.03217409036
2124,143436.81374942182
2125,109829.79261155958
2126,137436.0296356582
2127,160466.5167782332
2128,131941.5385176456
2129,72724.57099079639
2130,118790.95357420271
2131,134646.8018783509
2132,109025.60580288291
2133,111941.89734035735
2134,105402.80069741729
2135,91007.1827922649
2136,68439.07210828397
2137,95547.8438708416
2138,117201.07420616581
2139,136231.98871800388
2140,127537.67846478123
2141,151623.06370288273
2142,117792.26971031823
2143,138690.747365421
2144,121889.13284439172
2145,130369.77519369495
2146,154021.7503933241
2147,119527.70126278844
2148,121878.36239891434
2149,135229.2969138522
2150,210428.8259445516
2151,114069.85268352671
2152,162859.6750733951
2153,160632.988606324
2154,95026.5149727526
2155,132889.15145120694
2156,246921.98495856297
2157,214569.41213477417
2158,223051.26626168523
2159,196287.18719937504
2160,166707.79489316314
2161,207931.54943119426
2162,395930.1585923501
2163,314834.33390613255
2164,230865.93438684102
2165,194938.05636216953
2166,145770.3619068616
2167,204881.71295328197
2168,184956.56952327612
2169,177213.15612831313
2170,198619.07149351187
2171,144522.19642791053
2172,119710.56266166603
2173,165355.45309032896
2174,207046.48698462173
2175,264648.8942590111
2176,284331.66187623085
2177,223344.9225255637
2178,189906.80837460695
2179,128316.04312154239
2180,199277.1676937676
2181,172441.65753593206
2182,203545.87702961676
2183,172612.14693392388
2184,108131.07999997643
2185,127440.01415987054
2186,135776.50563666417
2187,140446.84143439465
2188,140912.79724409906
2189,303188.92704200983
2190,72784.67220787206
2191,70522.8975252682
2192,75132.88366766143
2193,102793.2165980884
2194,95321.7346425929
2195,100654.13754741153
2196,96647.74296583385
2197,114400.64522305511
2198,146412.29399025484
2199,170724.79243230572
2200,135691.44670238617
2201,136915.0587839954
2202,190635.55288438965
2203,127488.45101933234
2204,172710.55158308375
2205,118051.45989001922
2206,128327.14053343875
2207,228349.6620458594
2208,256339.6246996232
2209,246186.32467112486
2210,112332.84739011817
2211,107566.30829065341
2212,115319.54473181772
2213,96437.56842093868
2214,111675.97969382638
2215,95864.25538745287
2216,137325.4636532806
2217,84476.47856643212
2218,75018.0113317368
2219,59542.037242212435
2220,67414.48152631773
2221,295071.37788592913
2222,268849.1448370177
2223,255199.5750114987
2224,187825.25920677508
2225,110695.89963147265
2226,173433.17383673825
2227,179265.99683456848
2228,238960.49151825637
2229,237597.45127568167
2230,144173.24757653553
2231,194244.87457067944
2232,167836.410726583
2233,165538.29087034098
2234,217492.12149394758
2235,205783.70851404054
2236,240922.88208530337
2237,296055.5013266647
2238,180846.1557508734
2239,94468.59112673048
2240,140207.4849526364
2241,154146.40120155195
2242,107582.05496425547
2243,111011.27738637148
2244,90993.94897899564
2245,90759.45582129438
2246,127475.28641186263
2247,101056.90344877042
2248,117517.75013144744
2249,112571.44123688093
2250,118656.27369141103
2251,96089.10858743903
2252,167623.77725719236
2253,143648.6966335946
2254,161623.4224284857
2255,170619.09629959892
2256,153588.2838527344
2257,201175.70556545936
2258,144492.0719658811
2259,165010.5988950196
2260,129530.56435937996
2261,185956.31503436802
2262,203204.90662386335
2263,358117.2020890208
2264,560922.2381491454
2265,169298.68781669205
2266,281058.36902509985
2267,372104.32594441395
2268,473062.049048286
2269,134645.56629777304
2270,174852.79300732762
2271,192118.02625894744
2272,156460.8639251628
2273,143250.84082543195
2274,167672.22480331807
2275,143893.82981816423
2276,177927.82115142044
2277,169751.3748505636
2278,138499.04596006506
2279,127700.26320137584
2280,118009.16060612137
2281,149783.41469454262
2282,164598.97965170935
2283,99682.82281578022
2284,105650.2675199239
2285,131699.02715603972
2286,113811.32939833375
2287,333551.8267906057
2288,252848.66178508336
2289,359425.36827550724
2290,459504.1687027218
2291,315324.6361050368
2292,414661.76429033757
2293,479841.4230835961
2294,390230.50056716404
2295,485826.96538471204
2296,277631.30184916494
2297,320106.3459350356
2298,311775.6623452007
2299,354104.0098916566
2300,313337.27146705554
2301,281987.65072197973
2302,235480.63326477548
2303,226385.45258930087
2304,238574.93129540863
2305,180960.7905689583
2306,174294.41266333268
2307,182122.99666976344
2308,210672.63964271115
2309,250849.20837157796
2310,191639.28269476703
2311,191907.4795858298
2312,158413.14110398068
2313,154682.95624054398
2314,158201.02450636166
2315,167463.79915381692
2316,179551.6768709205
2317,178856.2493699045
2318,165399.90646196675
2319,168473.98571534993
2320,171737.17712818502
2321,218694.638479926
2322,170336.4665423383
2323,176793.7330474204
2324,160799.07579385303
2325,195071.28271372666
2326,159574.73959340772
2327,184280.92247185746
2328,202490.31612502242
2329,179488.95794068216
2330,172654.1304056191
2331,323812.83217949345
2332,371344.3086682466
2333,299377.08042915026
2334,230441.96695515056
2335,251115.46965784495
2336,286773.5585856958
2337,184247.40864290367
2338,242016.08962695402
2339,193361.98363974123
2340,369489.91708349535
2341,198977.9147780987
2342,215797.11111492416
2343,213252.3620016733
2344,197703.3930195668
2345,216460.29410912565
2346,198265.52820687616
2347,187125.73153628572
2348,224952.68549066794
2349,170483.52941042997
2350,283711.0309975119
2351,239802.0865673289
2352,226888.29815320286
2353,236231.86948143685
2354,135397.63781859734
2355,134062.04092234213
2356,131918.9706221089
2357,173317.8365498041
2358,183837.05937664732
2359,126312.8718842197
2360,105968.72522897043
2361,135816.55068934208
2362,258892.58229718677
2363,119066.93369403243
2364,135868.00491194977
2365,193900.155368279
2366,176696.85951135395
2367,200589.92554933828
2368,201312.8823906032
2369,200430.71508318823
2370,156615.4928226835
2371,153754.4558034458
2372,179130.8536171568
2373,262691.1973588975
2374,305835.80940668244
2375,220106.2745787505
2376,290995.21772000554
2377,336372.41929916665
2378,142350.75443354622
2379,189511.5331317186
2380,138937.3565101914
2381,163708.0995002486
2382,186338.399273659
2383,183845.71277766218
2384,221906.91208148192
2385,148447.10451604295
2386,120561.64460751455
2387,119104.2135286721
2388,90167.55970009776
2389,106348.47517093163
2390,135747.60746114003
2391,136252.69653023212
2392,109358.23404620033
2393,160045.99888104084
2394,132516.54152100242
2395,196794.21953790527
2396,125883.2157936964
2397,204345.4299303344
2398,119503.04040131778
2399,62630.45266599779
2400,68972.85181005027
2401,124479.2422012179
2402,122570.0806094221
2403,136885.96708344386
2404,135779.55803081027
2405,144766.70035176878
2406,132083.6045735826
2407,120274.39692425773
2408,132642.50305498645
2409,110958.32141421629
2410,155424.72325165925
2411,105115.34995215642
2412,141630.16823879996
2413,116221.83078834706
2414,145513.82980952543
2415,123203.84738451097
2416,113064.65060883739
2417,123957.72869317788
2418,124301.58111128752
2419,118438.78050979377
2420,112934.81536501816
2421,138926.09029156755
2422,95781.2924159262
2423,98257.4961360521
2424,147235.73925551723
2425,184635.3485949143
2426,110873.68962233157
2427,109917.58592395387
2428,164208.87700432233
2429,103335.42627843384
2430,120586.61397754168
2431,103943.96487806278
2432,133975.0114838531
2433,130568.14330166212
2434,122468.29623104281
2435,136660.83894238115
2436,103193.30833909381
2437,96444.68073868164
2438,113977.8741052709
2439,93651.3914914179
2440,112762.16885038267
2441,82893.00160020932
2442,105839.54991395316
2443,117287.11743929857
2444,119089.9408634135
2445,94639.86764757769
2446,121864.80408214538
2447,148885.07979154852
2448,107712.81726940355
2449,117016.68455357352
2450,134921.3259746249
2451,104473.93131169908
2452,174426.7952903953
2453,99673.08945697975
2454,103544.53229145196
2455,112722.90737553038
2456,122173.59303688235
2457,150485.15955479955
2458,124087.77916925173
2459,105213.67715989989
2460,129557.24305254949
2461,118622.7685749654
2462,142241.70055860802
2463,115511.5949398517
2464,161411.35040176826
2465,125585.06805350886
2466,109619.19471776181
2467,109142.26737183277
2468,82857.09029195426
2469,81690.30644923514
2470,179442.60792449996
2471,197990.894457817
2472,141214.79499076176
2473,109870.58785927182
2474,69424.90675189589
2475,195012.15154709565
2476,110858.75711317411
2477,118711.46951672704
2478,142505.62458823549
2479,93824.23171037379
2480,132506.63594444652
2481,107443.61883311214
2482,111309.21582025987
2483,99092.0083800495
2484,106653.99975824381
2485,114923.72525794576
2486,133434.9300003528
2487,147093.5713254034
2488,151817.6926533222
2489,139969.4746510903
2490,122742.60866777232
2491,94493.86980220853
2492,180037.3812479765
2493,131044.66893930855
2494,121287.84334208856
2495,73829.32858584523
2496,220590.6709191153
2497,141425.33814776738
2498,104228.20251127583
2499,79361.64667405946
2500,121539.26027484855
2501,125655.51157110566
2502,127190.05807372718
2503,109001.71143841028
2504,186196.01400614786
2505,215306.11344688083
2506,223352.01232070403
2507,267549.06808734266
2508,223210.32869872326
2509,194681.64565057962
2510,194516.7845225271
2511,158659.7354006958
2512,191384.7239710363
2513,199851.96542774243
2514,316041.04699590313
2515,142661.8495132491
2516,160532.54494683177
2517,141954.93962960155
2518,142416.97431231334
2519,219318.4507149797
2520,203542.90303359227
2521,171329.14428017384
2522,204471.364934136
2523,107872.22959758548
2524,125609.53667493764
2525,138212.1561844742
2526,132593.88562060063
2527,105621.84677066718
2528,129146.04251580681
2529,130424.76804055666
2530,117675.58778391761
2531,239574.83662471574
2532,206688.56037606616
2533,179015.02410723057
2534,211326.32418948537
2535,275897.6886110164
2536,215618.6015019065
2537,224774.89752454226
2538,170098.89669275205
2539,167024.30294210618
2540,165523.13672992153
2541,162859.546617589
2542,149141.17849228572
2543,107844.0675005088
2544,106955.94674991131
2545,115207.65452219985
2546,114996.46799344457
2547,124373.0930671582
2548,144388.0491613448
2549,146620.29837362224
2550,1565580.4756244367
2551,127474.59823669499
2552,123032.70909195683
2553,68746.89447263503
2554,80181.32224380436
2555,110960.19904343861
2556,94566.12866495662
2557,96055.9451142924
2558,139511.485638838
2559,135031.94560439035
2560,141806.74369754436
2561,141324.35167517522
2562,134906.49310540713
2563,141766.12229127184
2564,191813.39984259414
2565,138986.84837293273
2566,185890.43298090075
2567,139155.94155411428
2568,188426.5597373613
2569,216749.808683034
2570,107048.05040818003
2571,189032.12918976467
2572,135770.53349795684
2573,214319.00779519277
2574,288541.2814082859
2575,120032.691942071
2576,136696.29044851748
2577,129074.2949023535
2578,89773.18049576438
2579,51327.46839343743
2580,75910.54962630989
2581,95268.72867625163
2582,107596.96879125372
2583,268656.4938848777
2584,159880.09777777988
2585,168968.1020177051
2586,201554.40736740085
2587,181111.43706010695
2588,132717.33263030398
2589,135972.6501104184
2590,188324.6729876354
2591,217017.40686556883
2592,199137.12099016187
2593,221123.0430809039
2594,159859.9852790903
2595,181505.60637971558
2596,267197.78137998766
2597,172783.27999024373
2598,267439.11927662586
2599,350324.86550699186
2600,149502.36136663263
2601,125739.18732542469
2602,75690.82264686779
2603,83715.11998298357
2604,81847.902669576
2605,76479.84304403783
2606,130210.93619340166
2607,195243.7281528766
2608,161569.56142687373
2609,158583.05690510204
2610,99179.55697711107
2611,173772.94331587278
2612,145675.9418709618
2613,117925.7289423021
2614,111999.3476496777
2615,135765.82971997905
2616,132038.59070606195
2617,171146.5624850112
2618,148445.54633678935
2619,181905.94330083104
2620,176279.27456119526
2621,160687.74801385027
2622,164238.41084157774
2623,218299.45561849102
2624,281890.116145789
2625,296344.25775068294
2626,159701.09737807678
2627,155783.49879045223
2628,488076.43865914474
2629,532584.5257104755
2630,361019.9135070977
2631,490163.7482073926
2632,406750.19865256373
2633,282328.4593944844
2634,414316.32823584817
2635,135106.66008247444
2636,157069.19945174642
2637,160590.1787674787
2638,245236.4680345482
2639,164451.46391646756
2640,138064.987301899
2641,96659.96234182648
2642,169900.15984608198
2643,98868.15559185312
2644,108754.85812630148
2645,102519.41771123307
2646,89565.65888856509
2647,98132.46674779861
2648,129511.7968406635
2649,139888.64910570625
2650,120161.85181496038
2651,131339.70865147994
2652,392175.7614411775
2653,229278.39217140627
2654,242574.53054832743
2655,387647.52413188166
2656,303408.2310495364
2657,336614.68689680396
2658,294554.546408616
2659,284752.565568153
2660,344263.5329832802
2661,328562.0598040057
2662,337439.6566984911
2663,270346.1162800872
2664,243026.72567908553
2665,302056.8762979247
2666,251540.7657070888
2667,158594.28309795485
2668,164055.3072625001
2669,168658.29777687995
2670,253675.74115949642
2671,171760.8972642076
2672,179312.2397313293
2673,186207.5508750301
2674,181720.82046454618
2675,163282.71072981495
2676,172769.0957697017
2677,186600.34341404188
2678,220433.59308573956
2679,243840.84042466903
2680,256127.23151848762
2681,378552.8217396662
2682,296905.87451970484
2683,559788.4361676205
2684,277744.07784683025
2685,304754.4483076339
2686,228191.40553721838
2687,288623.3558404611
2688,197407.76588284632
2689,190750.3075203495
2690,421988.8004514736
2691,178195.60137614736
2692,132645.7279356301
2693,186878.59739063578
2694,122009.50734462924
2695,176760.22660385867
2696,169040.5878822568
2697,177165.41994507195
2698,180669.52193545207
2699,156398.57292932048
2700,138344.93554373848
2701,130403.26579343964
2702,96599.35151751498
2703,110864.923898874
2704,127360.85730961904
2705,102166.06777247861
2706,96637.00597881964
2707,104697.62923065676
2708,121200.34854881103
2709,93552.59419181614
2710,115566.23091020582
2711,262235.31745700125
2712,370768.09303979913
2713,157394.07303393053
2714,142161.49168419646
2715,160408.98773159276
2716,139200.88554658007
2717,182205.71527253414
2718,202298.61815903976
2719,147393.55468803775
2720,155005.45431931422
2721,121068.2424452032
2722,149160.44904774605
2723,124421.93632930129
2724,117728.30061863763
2725,117628.33675790235
2726,140922.8796864794
2727,164079.18966803933
2728,161770.11160315396
2729,137015.00636835862
2730,134802.3514050303
2731,121765.29145381163
2732,118641.22312479769
2733,145495.4656715669
